Date,paladio
2013-03-07,757.0499877929688
2013-03-08,780.6500244140625
2013-03-11,777.0999755859375
2013-03-12,773.4000244140625
2013-03-13,769.25
2013-03-14,768.7999877929688
2013-03-15,773.7000122070312
2013-03-18,762.8499755859375
2013-03-19,733.4000244140625
2013-03-20,756.4000244140625
2013-03-21,755.0499877929688
2013-03-22,759.75
2013-03-25,755.5499877929688
2013-03-26,759.5999755859375
2013-03-27,767.1500244140625
2013-03-28,767.0999755859375
2013-04-01,782.7999877929688
2013-04-02,768.25
2013-04-03,754.2999877929688
2013-04-04,724.2999877929688
2013-04-05,722.75
2013-04-08,728.6500244140625
2013-04-09,731.8499755859375
2013-04-10,719.7000122070312
2013-04-11,732.2000122070312
2013-04-12,707.9500122070312
2013-04-15,665.8499755859375
2013-04-16,677.0499877929688
2013-04-17,660.25
2013-04-18,668.6500244140625
2013-04-19,675.9000244140625
2013-04-22,680.75
2013-04-23,672.1500244140625
2013-04-24,666.4500122070312
2013-04-25,680.2000122070312
2013-04-26,680.8499755859375
2013-04-29,698.0999755859375
2013-04-30,696.7000122070312
2013-05-01,683.6500244140625
2013-05-02,692.2000122070312
2013-05-03,692.2000122070312
2013-05-06,696.0
2013-05-07,679.5
2013-05-08,697.1500244140625
2013-05-09,713.6500244140625
2013-05-10,704.5999755859375
2013-05-13,717.9500122070312
2013-05-14,726.4000244140625
2013-05-15,728.2999877929688
2013-05-16,740.0
2013-05-17,739.5
2013-05-20,750.0
2013-05-21,747.7000122070312
2013-05-22,751.75
2013-05-23,738.25
2013-05-24,726.0499877929688
2013-05-28,756.7999877929688
2013-05-29,747.75
2013-05-30,758.0
2013-05-31,751.0499877929688
2013-06-03,756.7999877929688
2013-06-04,748.8499755859375
2013-06-05,754.2999877929688
2013-06-06,760.75
2013-06-07,759.4500122070312
2013-06-10,767.6500244140625
2013-06-11,750.75
2013-06-12,755.25
2013-06-13,729.3499755859375
2013-06-14,729.7999877929688
2013-06-17,716.2999877929688
2013-06-18,706.7999877929688
2013-06-19,694.8499755859375
2013-06-20,663.5499877929688
2013-06-21,673.25
2013-06-24,656.0999755859375
2013-06-25,667.1500244140625
2013-06-26,631.7000122070312
2013-06-27,649.1500244140625
2013-06-28,659.2000122070312
2013-07-01,684.9000244140625
2013-07-02,687.0999755859375
2013-07-03,684.0999755859375
2013-07-05,675.9500122070312
2013-07-08,693.7999877929688
2013-07-09,696.0499877929688
2013-07-10,712.5
2013-07-11,716.9000244140625
2013-07-12,721.5999755859375
2013-07-15,731.0499877929688
2013-07-16,734.5
2013-07-17,734.3499755859375
2013-07-18,746.4000244140625
2013-07-19,748.6500244140625
2013-07-22,749.5499877929688
2013-07-23,738.5499877929688
2013-07-24,744.4000244140625
2013-07-25,739.8499755859375
2013-07-26,723.0999755859375
2013-07-29,743.75
2013-07-30,727.75
2013-07-31,725.4500122070312
2013-08-01,730.9500122070312
2013-08-02,728.7999877929688
2013-08-05,734.2999877929688
2013-08-06,721.9000244140625
2013-08-07,722.25
2013-08-08,737.6500244140625
2013-08-09,740.0999755859375
2013-08-12,736.7000122070312
2013-08-13,738.0
2013-08-14,739.4500122070312
2013-08-15,755.9500122070312
2013-08-16,762.1500244140625
2013-08-19,752.0
2013-08-20,748.75
2013-08-21,746.0
2013-08-22,754.3499755859375
2013-08-23,750.3499755859375
2013-08-26,745.5499877929688
2013-08-27,748.9000244140625
2013-08-28,746.0499877929688
2013-08-29,737.75
2013-08-30,722.0999755859375
2013-09-03,716.2000122070312
2013-09-04,696.5999755859375
2013-09-05,685.7999877929688
2013-09-06,695.4500122070312
2013-09-09,681.4000244140625
2013-09-10,691.0499877929688
2013-09-11,689.5999755859375
2013-09-12,691.2000122070312
2013-09-13,697.5
2013-09-16,704.2999877929688
2013-09-17,705.25
2013-09-18,701.4500122070312
2013-09-19,736.5499877929688
2013-09-20,720.2999877929688
2013-09-23,716.2999877929688
2013-09-24,718.3499755859375
2013-09-25,724.2000122070312
2013-09-26,722.1500244140625
2013-09-27,730.7999877929688
2013-09-30,726.1500244140625
2013-10-01,717.9000244140625
2013-10-02,720.2000122070312
2013-10-03,699.2000122070312
2013-10-04,700.9500122070312
2013-10-07,704.3499755859375
2013-10-08,713.9000244140625
2013-10-09,703.0999755859375
2013-10-10,711.5499877929688
2013-10-11,712.2999877929688
2013-10-14,714.25
2013-10-15,705.2999877929688
2013-10-16,712.5499877929688
2013-10-17,736.7999877929688
2013-10-18,739.6500244140625
2013-10-21,749.25
2013-10-22,751.9000244140625
2013-10-23,745.0999755859375
2013-10-24,746.7999877929688
2013-10-25,746.9000244140625
2013-10-28,749.4500122070312
2013-10-29,746.0499877929688
2013-10-30,748.9500122070312
2013-10-31,736.25
2013-11-01,737.7000122070312
2013-11-04,748.9500122070312
2013-11-05,749.75
2013-11-06,763.7999877929688
2013-11-07,758.5999755859375
2013-11-08,757.3499755859375
2013-11-11,754.0499877929688
2013-11-12,741.8499755859375
2013-11-13,735.0
2013-11-14,739.4000244140625
2013-11-15,732.2999877929688
2013-11-18,716.4000244140625
2013-11-19,721.5999755859375
2013-11-20,713.6500244140625
2013-11-21,713.0999755859375
2013-11-22,713.9500122070312
2013-11-25,719.8499755859375
2013-11-26,716.2000122070312
2013-11-27,714.3499755859375
2013-11-29,718.0
2013-12-02,712.4000244140625
2013-12-03,714.0499877929688
2013-12-04,728.5999755859375
2013-12-05,736.75
2013-12-06,735.4500122070312
2013-12-09,734.5
2013-12-10,738.0
2013-12-11,738.0999755859375
2013-12-12,719.7999877929688
2013-12-13,715.75
2013-12-16,715.9000244140625
2013-12-17,699.6500244140625
2013-12-18,698.4000244140625
2013-12-19,695.2999877929688
2013-12-20,697.8499755859375
2013-12-23,694.75
2013-12-24,694.5499877929688
2013-12-26,699.8499755859375
2013-12-27,711.0499877929688
2013-12-30,709.9000244140625
2013-12-31,717.4000244140625
2014-01-02,729.3499755859375
2014-01-03,730.2999877929688
2014-01-06,737.5999755859375
2014-01-07,740.7999877929688
2014-01-08,737.4000244140625
2014-01-09,735.5999755859375
2014-01-10,745.1500244140625
2014-01-13,739.0999755859375
2014-01-14,738.0
2014-01-15,743.0999755859375
2014-01-16,743.0
2014-01-17,747.6500244140625
2014-01-21,747.1500244140625
2014-01-22,747.9500122070312
2014-01-23,745.0
2014-01-24,733.9000244140625
2014-01-27,721.6500244140625
2014-01-28,715.5999755859375
2014-01-29,710.25
2014-01-30,706.6500244140625
2014-01-31,703.0
2014-02-03,702.5
2014-02-04,699.9000244140625
2014-02-05,706.9000244140625
2014-02-06,710.1500244140625
2014-02-07,708.5999755859375
2014-02-10,716.5499877929688
2014-02-11,716.1500244140625
2014-02-12,728.8499755859375
2014-02-13,730.9000244140625
2014-02-14,737.4000244140625
2014-02-18,736.9500122070312
2014-02-19,735.2000122070312
2014-02-20,736.0999755859375
2014-02-21,739.7999877929688
2014-02-24,742.9000244140625
2014-02-25,736.0999755859375
2014-02-26,731.5
2014-02-27,742.25
2014-02-28,743.8499755859375
2014-03-03,749.7999877929688
2014-03-04,763.7000122070312
2014-03-05,772.6500244140625
2014-03-06,780.9500122070312
2014-03-07,781.5999755859375
2014-03-10,776.6500244140625
2014-03-11,770.2999877929688
2014-03-12,776.9500122070312
2014-03-13,778.75
2014-03-14,773.0499877929688
2014-03-17,776.2000122070312
2014-03-18,771.75
2014-03-19,768.6500244140625
2014-03-20,772.0
2014-03-21,788.75
2014-03-24,795.3499755859375
2014-03-25,789.4000244140625
2014-03-26,781.1500244140625
2014-03-27,761.0
2014-03-28,774.0999755859375
2014-03-31,777.5
2014-04-01,782.3499755859375
2014-04-02,788.5999755859375
2014-04-03,789.0999755859375
2014-04-04,791.0
2014-04-07,767.9000244140625
2014-04-08,776.0999755859375
2014-04-09,782.7999877929688
2014-04-10,792.5499877929688
2014-04-11,807.0499877929688
2014-04-14,811.75
2014-04-15,796.1500244140625
2014-04-16,802.5499877929688
2014-04-17,807.3499755859375
2014-04-21,778.0499877929688
2014-04-22,783.9000244140625
2014-04-23,786.25
2014-04-24,802.5499877929688
2014-04-25,811.4500122070312
2014-04-28,800.9500122070312
2014-04-29,808.0499877929688
2014-04-30,812.6500244140625
2014-05-01,814.2999877929688
2014-05-02,812.5499877929688
2014-05-05,816.6500244140625
2014-05-06,818.5499877929688
2014-05-07,796.8499755859375
2014-05-08,804.2000122070312
2014-05-09,799.9000244140625
2014-05-12,808.9000244140625
2014-05-13,817.4500122070312
2014-05-14,828.5999755859375
2014-05-15,811.9000244140625
2014-05-16,814.7999877929688
2014-05-19,815.4000244140625
2014-05-20,825.7000122070312
2014-05-21,830.2999877929688
2014-05-22,836.2999877929688
2014-05-23,831.2999877929688
2014-05-27,830.5499877929688
2014-05-28,839.75
2014-05-29,833.7999877929688
2014-05-30,835.6500244140625
2014-06-02,832.0499877929688
2014-06-03,836.2000122070312
2014-06-04,836.6500244140625
2014-06-05,838.8499755859375
2014-06-06,843.9500122070312
2014-06-09,841.9500122070312
2014-06-10,854.9000244140625
2014-06-11,860.7000122070312
2014-06-12,820.1500244140625
2014-06-13,813.3499755859375
2014-06-16,810.0999755859375
2014-06-17,817.4500122070312
2014-06-18,823.6500244140625
2014-06-19,839.3499755859375
2014-06-20,822.9500122070312
2014-06-23,823.5999755859375
2014-06-24,831.7999877929688
2014-06-25,834.25
2014-06-26,836.2000122070312
2014-06-27,843.25
2014-06-30,843.5499877929688
2014-07-01,855.0
2014-07-02,857.7999877929688
2014-07-03,862.2999877929688
2014-07-07,869.25
2014-07-08,873.2000122070312
2014-07-09,873.0
2014-07-10,873.0499877929688
2014-07-11,874.75
2014-07-14,871.4500122070312
2014-07-15,866.2999877929688
2014-07-16,875.75
2014-07-17,884.0999755859375
2014-07-18,880.5
2014-07-21,876.1500244140625
2014-07-22,873.8499755859375
2014-07-23,873.2999877929688
2014-07-24,869.9500122070312
2014-07-25,878.7999877929688
2014-07-28,879.75
2014-07-29,879.2999877929688
2014-07-30,881.0999755859375
2014-07-31,874.6500244140625
2014-08-01,865.5
2014-08-04,856.0499877929688
2014-08-05,849.25
2014-08-06,849.4000244140625
2014-08-07,856.5499877929688
2014-08-08,861.0
2014-08-11,875.2000122070312
2014-08-12,878.5
2014-08-13,882.0999755859375
2014-08-14,886.6500244140625
2014-08-15,895.0
2014-08-18,895.4000244140625
2014-08-19,881.2999877929688
2014-08-20,868.9500122070312
2014-08-21,880.4000244140625
2014-08-22,888.0
2014-08-25,890.1500244140625
2014-08-26,889.0999755859375
2014-08-27,893.9000244140625
2014-08-28,897.2000122070312
2014-08-29,908.6500244140625
2014-09-02,882.5999755859375
2014-09-03,875.3499755859375
2014-09-04,890.4000244140625
2014-09-05,891.0
2014-09-08,885.7000122070312
2014-09-09,860.0999755859375
2014-09-10,848.8499755859375
2014-09-11,833.3499755859375
2014-09-12,836.0499877929688
2014-09-15,836.9000244140625
2014-09-16,844.2000122070312
2014-09-17,838.7999877929688
2014-09-18,831.4000244140625
2014-09-19,812.3499755859375
2014-09-22,802.9000244140625
2014-09-23,815.25
2014-09-24,819.5
2014-09-25,802.2000122070312
2014-09-26,783.5499877929688
2014-09-29,789.2999877929688
2014-09-30,774.9500122070312
2014-10-01,783.7000122070312
2014-10-02,767.7999877929688
2014-10-03,753.7000122070312
2014-10-06,765.25
2014-10-07,786.1500244140625
2014-10-08,795.5999755859375
2014-10-09,799.6500244140625
2014-10-10,784.2000122070312
2014-10-13,785.0999755859375
2014-10-14,794.25
2014-10-15,763.4000244140625
2014-10-16,745.1500244140625
2014-10-17,755.8499755859375
2014-10-20,761.4500122070312
2014-10-21,775.1500244140625
2014-10-22,775.8499755859375
2014-10-23,778.4500122070312
2014-10-24,780.0499877929688
2014-10-27,786.2999877929688
2014-10-28,792.5
2014-10-29,800.3499755859375
2014-10-30,780.3499755859375
2014-10-31,791.4500122070312
2014-11-03,804.0499877929688
2014-11-04,790.2999877929688
2014-11-05,757.5
2014-11-06,752.25
2014-11-07,772.2000122070312
2014-11-10,765.9000244140625
2014-11-11,772.3499755859375
2014-11-12,773.2999877929688
2014-11-13,770.5
2014-11-14,771.0
2014-11-17,768.3499755859375
2014-11-18,776.3499755859375
2014-11-19,769.5999755859375
2014-11-20,766.7999877929688
2014-11-21,794.5499877929688
2014-11-24,789.75
2014-11-25,795.25
2014-11-26,801.5999755859375
2014-11-28,812.4000244140625
2014-12-01,808.0999755859375
2014-12-02,803.0499877929688
2014-12-03,796.8499755859375
2014-12-04,801.4500122070312
2014-12-05,803.2000122070312
2014-12-08,798.2999877929688
2014-12-09,812.0999755859375
2014-12-10,821.7999877929688
2014-12-11,819.5999755859375
2014-12-12,816.5499877929688
2014-12-15,801.75
2014-12-16,784.0
2014-12-17,779.25
2014-12-18,792.1500244140625
2014-12-19,805.0999755859375
2014-12-22,815.25
2014-12-23,814.0499877929688
2014-12-24,807.7999877929688
2014-12-26,818.5999755859375
2014-12-29,812.0
2014-12-30,804.2000122070312
2014-12-31,798.4000244140625
2015-01-02,794.8499755859375
2015-01-05,793.2000122070312
2015-01-06,800.4000244140625
2015-01-07,792.4500122070312
2015-01-08,793.0999755859375
2015-01-09,800.1500244140625
2015-01-12,814.0999755859375
2015-01-13,815.7000122070312
2015-01-14,780.6500244140625
2015-01-15,766.3499755859375
2015-01-16,754.2999877929688
2015-01-20,778.75
2015-01-21,768.25
2015-01-22,773.5999755859375
2015-01-23,775.4000244140625
2015-01-26,783.1500244140625
2015-01-27,782.0499877929688
2015-01-28,797.5999755859375
2015-01-29,772.9000244140625
2015-01-30,772.7000122070312
2015-02-02,788.2999877929688
2015-02-03,786.2999877929688
2015-02-04,790.5
2015-02-05,796.0
2015-02-06,781.5999755859375
2015-02-09,779.9500122070312
2015-02-10,766.0
2015-02-11,766.8499755859375
2015-02-12,773.9500122070312
2015-02-13,794.75
2015-02-17,783.5499877929688
2015-02-18,776.9000244140625
2015-02-19,787.0999755859375
2015-02-20,779.5
2015-02-23,786.25
2015-02-24,790.2999877929688
2015-02-25,808.3499755859375
2015-02-26,810.25
2015-02-27,818.4500122070312
2015-03-02,830.2999877929688
2015-03-03,831.1500244140625
2015-03-04,830.4000244140625
2015-03-05,825.0
2015-03-06,818.0499877929688
2015-03-09,822.5999755859375
2015-03-10,803.75
2015-03-11,789.0499877929688
2015-03-12,786.5999755859375
2015-03-13,788.3499755859375
2015-03-16,779.75
2015-03-17,761.7999877929688
2015-03-18,764.2999877929688
2015-03-19,765.4500122070312
2015-03-20,778.75
2015-03-23,770.3499755859375
2015-03-24,763.3499755859375
2015-03-25,765.0499877929688
2015-03-26,773.0
2015-03-27,740.6500244140625
2015-03-30,728.7000122070312
2015-03-31,735.0
2015-04-01,748.5499877929688
2015-04-02,746.0
2015-04-06,768.5
2015-04-07,768.7000122070312
2015-04-08,755.4000244140625
2015-04-09,762.0999755859375
2015-04-10,775.75
2015-04-13,771.0999755859375
2015-04-14,762.2000122070312
2015-04-15,766.7999877929688
2015-04-16,779.4500122070312
2015-04-17,782.6500244140625
2015-04-20,772.0999755859375
2015-04-21,774.25
2015-04-22,755.5999755859375
2015-04-23,769.5999755859375
2015-04-24,769.9500122070312
2015-04-27,782.1500244140625
2015-04-28,780.8499755859375
2015-04-29,784.75
2015-04-30,776.5
2015-05-01,773.75
2015-05-04,782.6500244140625
2015-05-05,794.9500122070312
2015-05-06,792.6500244140625
2015-05-07,785.75
2015-05-08,802.3499755859375
2015-05-11,780.4500122070312
2015-05-12,785.1500244140625
2015-05-13,789.4000244140625
2015-05-14,779.5
2015-05-15,794.9500122070312
2015-05-18,793.0
2015-05-19,775.1500244140625
2015-05-20,776.8499755859375
2015-05-21,776.0999755859375
2015-05-22,784.0
2015-05-26,780.4000244140625
2015-05-27,785.0
2015-05-28,784.7999877929688
2015-05-29,776.75
2015-06-01,772.6500244140625
2015-06-02,768.2000122070312
2015-06-03,757.7999877929688
2015-06-04,755.0999755859375
2015-06-05,750.4000244140625
2015-06-08,743.0999755859375
2015-06-09,739.4000244140625
2015-06-10,743.0
2015-06-11,742.5999755859375
2015-06-12,738.1500244140625
2015-06-15,734.0999755859375
2015-06-16,732.75
2015-06-17,720.2999877929688
2015-06-18,718.5999755859375
2015-06-19,707.3499755859375
2015-06-22,695.4000244140625
2015-06-23,695.5499877929688
2015-06-24,695.4500122070312
2015-06-25,679.1500244140625
2015-06-26,678.0
2015-06-29,665.4500122070312
2015-06-30,671.6500244140625
2015-07-01,700.2000122070312
2015-07-02,693.1500244140625
2015-07-06,675.1500244140625
2015-07-07,651.4000244140625
2015-07-08,652.5
2015-07-09,637.0
2015-07-10,649.3499755859375
2015-07-13,657.9500122070312
2015-07-14,656.0999755859375
2015-07-15,641.9000244140625
2015-07-16,630.9500122070312
2015-07-17,618.0
2015-07-20,611.0499877929688
2015-07-21,628.4500122070312
2015-07-22,625.75
2015-07-23,616.8499755859375
2015-07-24,621.5999755859375
2015-07-27,612.0999755859375
2015-07-28,620.5999755859375
2015-07-29,614.5999755859375
2015-07-30,620.0499877929688
2015-07-31,610.3499755859375
2015-08-03,602.7000122070312
2015-08-04,598.0999755859375
2015-08-05,592.5
2015-08-06,599.2999877929688
2015-08-07,596.4000244140625
2015-08-10,605.7000122070312
2015-08-11,598.75
2015-08-12,622.5999755859375
2015-08-13,615.2000122070312
2015-08-14,617.0
2015-08-17,613.2999877929688
2015-08-18,596.5
2015-08-19,609.3499755859375
2015-08-20,622.9500122070312
2015-08-21,604.1500244140625
2015-08-24,574.75
2015-08-25,539.7999877929688
2015-08-26,529.3499755859375
2015-08-27,568.2999877929688
2015-08-28,589.5499877929688
2015-08-31,601.5499877929688
2015-09-01,578.5
2015-09-02,582.7999877929688
2015-09-03,580.5999755859375
2015-09-04,576.7999877929688
2015-09-08,585.7000122070312
2015-09-09,577.4000244140625
2015-09-10,591.7000122070312
2015-09-11,590.5
2015-09-14,587.3499755859375
2015-09-15,599.1500244140625
2015-09-16,611.0499877929688
2015-09-17,598.5
2015-09-18,610.3499755859375
2015-09-21,615.75
2015-09-22,610.8499755859375
2015-09-23,645.0
2015-09-24,655.9000244140625
2015-09-25,667.5499877929688
2015-09-28,651.25
2015-09-29,657.4000244140625
2015-09-30,651.0
2015-10-01,679.4000244140625
2015-10-02,697.5999755859375
2015-10-05,687.8499755859375
2015-10-06,706.3499755859375
2015-10-07,698.1500244140625
2015-10-08,701.7999877929688
2015-10-09,706.7999877929688
2015-10-12,693.2999877929688
2015-10-13,684.0499877929688
2015-10-14,699.5999755859375
2015-10-15,704.25
2015-10-16,698.9000244140625
2015-10-19,687.5999755859375
2015-10-20,694.3499755859375
2015-10-21,676.6500244140625
2015-10-22,685.0999755859375
2015-10-23,693.3499755859375
2015-10-26,683.4000244140625
2015-10-27,678.25
2015-10-28,685.5999755859375
2015-10-29,670.5999755859375
2015-10-30,677.0499877929688
2015-11-02,650.1500244140625
2015-11-03,643.7999877929688
2015-11-04,623.2000122070312
2015-11-05,606.0999755859375
2015-11-06,612.75
2015-11-09,596.75
2015-11-10,597.5999755859375
2015-11-11,576.7999877929688
2015-11-12,558.5
2015-11-13,539.0499877929688
2015-11-16,551.3499755859375
2015-11-17,546.2999877929688
2015-11-18,531.8499755859375
2015-11-19,540.7999877929688
2015-11-20,558.7000122070312
2015-11-23,541.1500244140625
2015-11-24,541.2999877929688
2015-11-25,551.0999755859375
2015-11-27,549.5999755859375
2015-11-30,541.9500122070312
2015-12-01,538.6500244140625
2015-12-02,525.7000122070312
2015-12-03,535.8499755859375
2015-12-04,566.2000122070312
2015-12-07,554.4500122070312
2015-12-08,547.25
2015-12-09,552.2000122070312
2015-12-10,541.4000244140625
2015-12-11,543.9500122070312
2015-12-14,547.75
2015-12-15,565.9500122070312
2015-12-16,570.9500122070312
2015-12-17,556.7999877929688
2015-12-18,558.2999877929688
2015-12-21,552.75
2015-12-22,554.9000244140625
2015-12-23,553.4500122070312
2015-12-24,559.5
2015-12-28,552.0
2015-12-29,555.4500122070312
2015-12-30,547.75
2015-12-31,560.7999877929688
2016-01-04,542.9500122070312
2016-01-05,535.0999755859375
2016-01-06,505.04998779296875
2016-01-07,493.0
2016-01-08,493.6000061035156
2016-01-11,474.29998779296875
2016-01-12,469.8999938964844
2016-01-13,486.54998779296875
2016-01-14,491.1499938964844
2016-01-15,486.95001220703125
2016-01-19,496.79998779296875
2016-01-20,487.75
2016-01-21,497.75
2016-01-22,498.3999938964844
2016-01-25,489.70001220703125
2016-01-26,491.75
2016-01-27,500.54998779296875
2016-01-28,491.0
2016-01-29,497.5
2016-02-01,501.6000061035156
2016-02-02,490.6000061035156
2016-02-03,516.8499755859375
2016-02-04,516.8499755859375
2016-02-05,499.6499938964844
2016-02-08,519.0499877929688
2016-02-09,517.7999877929688
2016-02-10,525.0
2016-02-11,524.7000122070312
2016-02-12,527.25
2016-02-16,509.79998779296875
2016-02-17,516.0999755859375
2016-02-18,505.04998779296875
2016-02-19,499.25
2016-02-22,498.8500061035156
2016-02-23,500.25
2016-02-24,487.5
2016-02-25,483.6000061035156
2016-02-26,482.1000061035156
2016-02-29,495.6000061035156
2016-03-01,517.5999755859375
2016-03-02,515.5
2016-03-03,542.4500122070312
2016-03-04,563.0999755859375
2016-03-07,577.9000244140625
2016-03-08,567.2000122070312
2016-03-09,566.5
2016-03-10,574.3499755859375
2016-03-11,580.4500122070312
2016-03-14,573.25
2016-03-15,570.4000244140625
2016-03-16,577.2000122070312
2016-03-17,597.3499755859375
2016-03-18,589.5999755859375
2016-03-21,602.5
2016-03-22,605.3499755859375
2016-03-23,582.75
2016-03-24,572.9500122070312
2016-03-28,567.25
2016-03-29,572.75
2016-03-30,565.4000244140625
2016-03-31,563.0499877929688
2016-04-01,561.7999877929688
2016-04-04,555.0999755859375
2016-04-05,546.3499755859375
2016-04-06,539.7000122070312
2016-04-07,535.2999877929688
2016-04-08,540.1500244140625
2016-04-11,546.9000244140625
2016-04-12,545.5499877929688
2016-04-13,543.7000122070312
2016-04-14,561.9500122070312
2016-04-15,569.2999877929688
2016-04-18,569.0499877929688
2016-04-19,583.2000122070312
2016-04-20,598.0
2016-04-21,611.0
2016-04-22,607.1500244140625
2016-04-25,606.4500122070312
2016-04-26,605.25
2016-04-27,610.4000244140625
2016-04-28,624.5999755859375
2016-04-29,627.9000244140625
2016-05-02,625.0
2016-05-03,609.0999755859375
2016-05-04,596.7000122070312
2016-05-05,600.9500122070312
2016-05-06,607.4500122070312
2016-05-09,584.3499755859375
2016-05-10,592.4500122070312
2016-05-11,608.2999877929688
2016-05-12,596.9000244140625
2016-05-13,592.2000122070312
2016-05-16,590.7999877929688
2016-05-17,584.4000244140625
2016-05-18,579.4000244140625
2016-05-19,558.25
2016-05-20,558.7000122070312
2016-05-23,550.0499877929688
2016-05-24,537.75
2016-05-25,530.2000122070312
2016-05-26,543.2000122070312
2016-05-31,547.75
2016-06-01,547.2999877929688
2016-06-02,535.5999755859375
2016-06-03,549.25
2016-06-06,557.0499877929688
2016-06-07,552.9500122070312
2016-06-08,562.0
2016-06-09,561.4500122070312
2016-06-10,547.1500244140625
2016-06-13,546.6500244140625
2016-06-14,536.5499877929688
2016-06-15,533.2999877929688
2016-06-16,535.8499755859375
2016-06-17,532.6500244140625
2016-06-20,550.5499877929688
2016-06-21,554.0499877929688
2016-06-22,564.9500122070312
2016-06-23,568.25
2016-06-24,548.7999877929688
2016-06-27,559.75
2016-06-28,572.25
2016-06-29,591.5499877929688
2016-06-30,598.1500244140625
2016-07-01,606.1500244140625
2016-07-05,603.1500244140625
2016-07-06,608.0499877929688
2016-07-07,612.8499755859375
2016-07-08,617.5999755859375
2016-07-11,625.7999877929688
2016-07-12,629.0
2016-07-13,644.2999877929688
2016-07-14,651.5999755859375
2016-07-15,647.9000244140625
2016-07-18,646.5499877929688
2016-07-19,656.9000244140625
2016-07-20,674.4000244140625
2016-07-21,683.8499755859375
2016-07-22,684.4500122070312
2016-07-25,687.1500244140625
2016-07-26,691.2000122070312
2016-07-27,702.2999877929688
2016-07-28,697.3499755859375
2016-07-29,708.4500122070312
2016-08-01,714.9500122070312
2016-08-02,716.4000244140625
2016-08-03,712.5499877929688
2016-08-04,704.75
2016-08-05,695.0499877929688
2016-08-08,692.0499877929688
2016-08-09,693.0999755859375
2016-08-10,725.1500244140625
2016-08-11,690.5499877929688
2016-08-12,689.5499877929688
2016-08-15,691.0999755859375
2016-08-16,704.0499877929688
2016-08-17,690.7000122070312
2016-08-18,712.4000244140625
2016-08-19,708.4500122070312
2016-08-22,691.25
2016-08-23,698.9500122070312
2016-08-24,682.4000244140625
2016-08-25,684.9000244140625
2016-08-26,692.0499877929688
2016-08-29,697.2999877929688
2016-08-30,677.9500122070312
2016-08-31,668.7000122070312
2016-09-01,661.25
2016-09-02,674.2000122070312
2016-09-06,701.2000122070312
2016-09-07,688.0999755859375
2016-09-08,687.7999877929688
2016-09-09,679.4500122070312
2016-09-12,656.7000122070312
2016-09-13,656.0999755859375
2016-09-14,656.5
2016-09-15,656.5999755859375
2016-09-16,672.8499755859375
2016-09-19,686.7000122070312
2016-09-20,683.9500122070312
2016-09-21,684.25
2016-09-22,701.0
2016-09-23,706.4000244140625
2016-09-26,696.0499877929688
2016-09-27,700.1500244140625
2016-09-28,713.5
2016-09-29,718.5
2016-09-30,720.5
2016-10-03,710.75
2016-10-04,698.5
2016-10-05,674.5499877929688
2016-10-06,665.0999755859375
2016-10-07,666.3499755859375
2016-10-11,647.0999755859375
2016-10-12,648.0499877929688
2016-10-13,635.7999877929688
2016-10-14,647.25
2016-10-17,636.75
2016-10-18,638.3499755859375
2016-10-19,634.4500122070312
2016-10-20,631.7999877929688
2016-10-21,619.7000122070312
2016-10-24,629.7000122070312
2016-10-25,633.7999877929688
2016-10-26,619.9000244140625
2016-10-27,612.1500244140625
2016-10-28,615.7999877929688
2016-10-31,617.4500122070312
2016-11-01,633.5499877929688
2016-11-02,633.9500122070312
2016-11-03,617.0499877929688
2016-11-04,624.25
2016-11-07,655.8499755859375
2016-11-08,664.9500122070312
2016-11-09,680.9000244140625
2016-11-10,695.9500122070312
2016-11-14,697.1500244140625
2016-11-15,705.4000244140625
2016-11-16,718.25
2016-11-17,729.0999755859375
2016-11-18,727.25
2016-11-21,726.0
2016-11-22,743.7000122070312
2016-11-23,736.8499755859375
2016-11-25,740.5
2016-11-28,755.7999877929688
2016-11-29,763.6500244140625
2016-11-30,771.6500244140625
2016-12-01,751.0
2016-12-02,744.7999877929688
2016-12-05,745.9500122070312
2016-12-06,734.5499877929688
2016-12-07,733.0
2016-12-08,739.2999877929688
2016-12-09,735.1500244140625
2016-12-12,727.3499755859375
2016-12-13,729.5999755859375
2016-12-14,731.5499877929688
2016-12-15,706.2999877929688
2016-12-16,697.9000244140625
2016-12-19,679.3499755859375
2016-12-20,671.3499755859375
2016-12-21,660.4000244140625
2016-12-22,657.0999755859375
2016-12-23,655.3499755859375
2016-12-27,674.2999877929688
2016-12-28,667.3499755859375
2016-12-29,675.0499877929688
2016-12-30,682.6500244140625
2017-01-03,709.2999877929688
2017-01-04,738.2000122070312
2017-01-05,737.5999755859375
2017-01-06,757.75
2017-01-09,756.5499877929688
2017-01-10,764.6500244140625
2017-01-11,753.2999877929688
2017-01-12,764.6500244140625
2017-01-13,748.5499877929688
2017-01-17,752.4000244140625
2017-01-18,750.4000244140625
2017-01-19,750.5499877929688
2017-01-20,787.7999877929688
2017-01-23,770.9000244140625
2017-01-24,795.25
2017-01-25,735.5
2017-01-26,723.8499755859375
2017-01-27,738.0
2017-01-30,738.5
2017-01-31,754.3499755859375
2017-02-01,762.9500122070312
2017-02-02,759.0999755859375
2017-02-03,749.0499877929688
2017-02-06,774.3499755859375
2017-02-07,764.5
2017-02-08,769.7999877929688
2017-02-09,772.5999755859375
